id,source_type,location,field,surface,active,member_reachable,risk_tags,linked_records,disposition,record_state,proposed_action,replacement_copy,notes,copy
src/lib/consentCopy.ts:5,source,src/lib/consentCopy.ts,string literal,src/lib/consentCopy.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Health questions are not available in this chat yet
src/lib/consentCopy.ts:7,source,src/lib/consentCopy.ts,string literal,src/lib/consentCopy.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"I can still help with the membership, price, login, and where to find things. For questions about your health, medications, symptoms, or results, contact a qualified healthcare professional. If you think this may be an emergency, contact emergency services now."
src/lib/consentCopy.ts:8,source,src/lib/consentCopy.ts,string literal,src/lib/consentCopy.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Continue with membership questions
src/lib/consentCopy.ts:12,source,src/lib/consentCopy.ts,string literal,src/lib/consentCopy.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"I can't assess symptoms or emergencies. If you think this may be an emergency, contact emergency services now. Otherwise, contact a healthcare professional promptly."
src/lib/glucose.ts:128,source,src/lib/glucose.ts,string literal,src/lib/glucose.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Dangerously low reading
src/lib/glucose.ts:132,source,src/lib/glucose.ts,string literal,src/lib/glucose.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"This reading is dangerously low. Follow your healthcare professional's low-blood-sugar plan now. If you feel confused, faint, unable to treat yourself, or symptoms are severe, contact emergency services."
src/lib/glucose.ts:135,source,src/lib/glucose.ts,string literal,src/lib/glucose.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"This reading is low. Follow your healthcare professional's low-blood-sugar plan now. If symptoms are severe or you cannot treat yourself, contact emergency services."
src/lib/glucose.ts:137,source,src/lib/glucose.ts,string literal,src/lib/glucose.ts,True,True,uncited_absolute,,REWRITE — OWNER APPROVAL,stays active pending exact replacement copy,Owner supplies exact replacement copy in the approval appendix; record stays active meanwhile.,,,Never change medication based on this app alone.
src/lib/glucose.ts:140,source,src/lib/glucose.ts,string literal,src/lib/glucose.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,That value is outside the range this app can record. Please check your meter and correct the entry.
src/lib/glucose.ts:143,source,src/lib/glucose.ts,string literal,src/lib/glucose.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,This time is in the future. Please correct the date and time before saving.
src/lib/levels.ts:16,source,src/lib/levels.ts,string literal,src/lib/levels.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,You are choosing what helps.
src/lib/levels.ts:17,source,src/lib/levels.ts,string literal,src/lib/levels.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,You built six months of practice.
src/lib/levels.ts:21,source,src/lib/levels.ts,string literal,src/lib/levels.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,You have practiced for the long term.
src/lib/mcp/guard.ts:28,source,src/lib/mcp/guard.ts,string literal,src/lib/mcp/guard.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,401 Unauthorized: not authenticated
src/lib/mcp/guard.ts:35,source,src/lib/mcp/guard.ts,string literal,src/lib/mcp/guard.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,401 Unauthorized: token carries no OAuth client identity
src/lib/mcp/guard.ts:59,source,src/lib/mcp/guard.ts,string literal,src/lib/mcp/guard.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,401 Unauthorized: this assistant's access was revoked. Reconnect from Settings → Connect an AI assistant.
src/lib/mcp/index.ts:20,source,src/lib/mcp/index.ts,string literal,src/lib/mcp/index.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Tools for signed-in members of The Diabetes Reset Method. Read the member's current program day and streaks, view or log blood sugar readings and daily health entries (weight, energy, notes), fetch today's daily action, and mark program days complete. All calls act as the signed-in user under the app's RLS. This is educational — not medical advice."
src/lib/mcp/tools/complete-day.ts:15,source,src/lib/mcp/tools/complete-day.ts,string literal,src/lib/mcp/tools/complete-day.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Mark a program day complete
src/lib/mcp/tools/complete-day.ts:17,source,src/lib/mcp/tools/complete-day.ts,string literal,src/lib/mcp/tools/complete-day.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Mark a specific program day complete for the signed-in member. The database enforces that the day must already be unlocked.
src/lib/mcp/tools/get-program-status.ts:17,source,src/lib/mcp/tools/get-program-status.ts,string literal,src/lib/mcp/tools/get-program-status.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Return the signed-in member's current program day, streak counters, XP/level, and subscription status."
src/lib/mcp/tools/get-today-action.ts:17,source,src/lib/mcp/tools/get-today-action.ts,string literal,src/lib/mcp/tools/get-today-action.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Return today's daily action (title, description, learning objective, sub-tasks) for the signed-in member, plus whether they've already completed it."
src/lib/mcp/tools/get-today-action.ts:25,source,src/lib/mcp/tools/get-today-action.ts,string literal,src/lib/mcp/tools/get-today-action.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Optional. Override the day to fetch; defaults to the member's current program day.
src/lib/mcp/tools/list-blood-sugar.ts:15,source,src/lib/mcp/tools/list-blood-sugar.ts,string literal,src/lib/mcp/tools/list-blood-sugar.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,List blood sugar readings
src/lib/mcp/tools/list-blood-sugar.ts:17,source,src/lib/mcp/tools/list-blood-sugar.ts,string literal,src/lib/mcp/tools/list-blood-sugar.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"List the signed-in member's recent blood sugar readings (fasting, post-meal, random, or CGM), newest first."
src/lib/mcp/tools/list-blood-sugar.ts:19,source,src/lib/mcp/tools/list-blood-sugar.ts,string literal,src/lib/mcp/tools/list-blood-sugar.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Days back to include (default 7).
src/lib/mcp/tools/list-blood-sugar.ts:20,source,src/lib/mcp/tools/list-blood-sugar.ts,string literal,src/lib/mcp/tools/list-blood-sugar.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Max rows to return (default 50).
src/lib/mcp/tools/list-recent-health.ts:15,source,src/lib/mcp/tools/list-recent-health.ts,string literal,src/lib/mcp/tools/list-recent-health.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,List recent health logs
src/lib/mcp/tools/list-recent-health.ts:17,source,src/lib/mcp/tools/list-recent-health.ts,string literal,src/lib/mcp/tools/list-recent-health.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Return the signed-in member's recent daily health logs (weight, energy, notes), newest first."
src/lib/mcp/tools/list-recent-health.ts:19,source,src/lib/mcp/tools/list-recent-health.ts,string literal,src/lib/mcp/tools/list-recent-health.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Days back (default 14).
src/lib/mcp/tools/log-blood-sugar.ts:15,source,src/lib/mcp/tools/log-blood-sugar.ts,string literal,src/lib/mcp/tools/log-blood-sugar.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Log a blood sugar reading
src/lib/mcp/tools/log-blood-sugar.ts:19,source,src/lib/mcp/tools/log-blood-sugar.ts,string literal,src/lib/mcp/tools/log-blood-sugar.ts,True,True,supplements,,REWRITE — CLINICIAN REVIEW,stays active pending exact replacement copy,Clinician supplies or approves exact replacement copy in the appendix; record stays active meanwhile.,,,Blood glucose in mg/dL.
src/lib/mcp/tools/log-blood-sugar.ts:22,source,src/lib/mcp/tools/log-blood-sugar.ts,string literal,src/lib/mcp/tools/log-blood-sugar.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Context for the reading.
src/lib/mcp/tools/log-blood-sugar.ts:27,source,src/lib/mcp/tools/log-blood-sugar.ts,string literal,src/lib/mcp/tools/log-blood-sugar.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,ISO timestamp; defaults to now.
src/lib/mcp/tools/log-health.ts:15,source,src/lib/mcp/tools/log-health.ts,string literal,src/lib/mcp/tools/log-health.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Log daily health entry
src/lib/mcp/tools/log-health.ts:17,source,src/lib/mcp/tools/log-health.ts,string literal,src/lib/mcp/tools/log-health.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Upsert today's daily health log (weight in lbs, energy 1-10, notes) for the signed-in member."
src/lib/mcp/tools/log-health.ts:26,source,src/lib/mcp/tools/log-health.ts,string literal,src/lib/mcp/tools/log-health.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,YYYY-MM-DD; defaults to today (UTC).
src/lib/mcp/tools/log-health.ts:34,source,src/lib/mcp/tools/log-health.ts,string literal,src/lib/mcp/tools/log-health.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Provide at least one of weight_lbs, energy, or notes."
src/lib/mealTiming.ts:88,source,src/lib/mealTiming.ts,string literal,src/lib/mealTiming.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,You're not fasting right now. Three meals across a twelve-hour day.
src/lib/membership.ts:78,source,src/lib/membership.ts,string literal,src/lib/membership.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,We couldn't take your last payment
src/lib/membership.ts:80,source,src/lib/membership.ts,string literal,src/lib/membership.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,": """"} while you update your card."
src/lib/membership.ts:81,source,src/lib/membership.ts,string literal,src/lib/membership.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Update your payment method and everything carries on as normal.
src/lib/membership.ts:87,source,src/lib/membership.ts,string literal,src/lib/membership.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Your membership is paused
src/lib/membership.ts:89,source,src/lib/membership.ts,string literal,src/lib/membership.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"We couldn't take payment, so your programme is on hold. Update your payment method to pick up exactly where you left off — nothing has been deleted."
src/lib/membership.ts:94,source,src/lib/membership.ts,string literal,src/lib/membership.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Your membership has ended
src/lib/membership.ts:96,source,src/lib/membership.ts,string literal,src/lib/membership.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Your paid period is over. You can restart at any time, and your history is still here."
src/lib/membership.ts:101,source,src/lib/membership.ts,string literal,src/lib/membership.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Your membership is set to end
src/lib/membership.ts:102,source,src/lib/membership.ts,string literal,src/lib/membership.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,You keep full access until the end of the current period. You can reactivate any time before then.
src/lib/membership.ts:107,source,src/lib/membership.ts,string literal,src/lib/membership.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Your membership isn't set up yet
src/lib/membership.ts:108,source,src/lib/membership.ts,string literal,src/lib/membership.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,The first payment hasn't completed. Finish checkout to unlock your programme.
src/lib/membership.ts:113,source,src/lib/membership.ts,string literal,src/lib/membership.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Your membership is on hold
src/lib/membership.ts:115,source,src/lib/membership.ts,string literal,src/lib/membership.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Your bank has raised a formal dispute on a payment, so your programme is paused while it's resolved. Your billing, account settings, data export and support are all still available — contact us and we'll help sort it out."
src/lib/membership.ts:120,source,src/lib/membership.ts,string literal,src/lib/membership.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Your account is being closed
src/lib/membership.ts:122,source,src/lib/membership.ts,string literal,src/lib/membership.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"You asked us to delete your account, so your programme is closed while we finish. Your settings and support are still available if you need them."
src/lib/membership.ts:127,source,src/lib/membership.ts,string literal,src/lib/membership.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Your membership is paused
src/lib/membership.ts:129,source,src/lib/membership.ts,string literal,src/lib/membership.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"The payment covering this period was refunded, so your programme is on hold. Nothing has been deleted — restart any time and pick up where you left off."
src/lib/supportFaq.ts:26,source,src/lib/supportFaq.ts,string literal,src/lib/supportFaq.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Your meal plan lives on the **Meals** tab. Open Meals from the bottom bar (or the sidebar on desktop) — your current week's plan, swaps and shopping list are all there."
src/lib/supportFaq.ts:32,source,src/lib/supportFaq.ts,string literal,src/lib/supportFaq.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Log water on **Today**. In the daily habits section, tap the water control to add a glass — it saves as you tap."
src/lib/supportFaq.ts:38,source,src/lib/supportFaq.ts,string literal,src/lib/supportFaq.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Go to **Progress → Blood sugar** and use *Add reading*. Choose the reading type (fasting, pre-meal, post-meal) so the range shown matches the reading."
src/lib/supportFaq.ts:43,source,src/lib/supportFaq.ts,string literal,src/lib/supportFaq.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Go to **Progress → Weight** and use *Add weight*.
src/lib/supportFaq.ts:49,source,src/lib/supportFaq.ts,string literal,src/lib/supportFaq.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Workouts unlock on Day 29 and live on the **Workouts** page. Before then, Days 1–14 focus on food and Days 15–28 add post-meal walks."
src/lib/supportFaq.ts:55,source,src/lib/supportFaq.ts,string literal,src/lib/supportFaq.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Open **Billing** from More → Billing. You can view your plan, update your payment method, download invoices and cancel there."
src/lib/supportFaq.ts:61,source,src/lib/supportFaq.ts,string literal,src/lib/supportFaq.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Go to **Settings → Your data** and choose *Export my data*. We'll prepare a downloadable copy of your records.
src/lib/supportFaq.ts:67,source,src/lib/supportFaq.ts,string literal,src/lib/supportFaq.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Go to **Settings → Your data** and choose *Delete my account*. We'll confirm before anything is removed.
src/lib/supportFaq.ts:73,source,src/lib/supportFaq.ts,string literal,src/lib/supportFaq.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Your day rolls over at midnight in your own timezone. Update it in **Settings → Preferences**, then use *Sync now* to refresh today's view."
src/lib/supportFaq.ts:79,source,src/lib/supportFaq.ts,string literal,src/lib/supportFaq.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Your program day advances at local midnight. If you missed days, open **Today** — the catch-up section lists days still open so you can complete them in order."
src/hooks/useAuth.tsx:71,source,src/hooks/useAuth.tsx,string literal,src/hooks/useAuth.tsx,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,timezone auto-capture failed
src/hooks/useAuth.tsx:169,source,src/hooks/useAuth.tsx,string literal,src/hooks/useAuth.tsx,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,login activity event failed
src/hooks/useAuth.tsx:211,source,src/hooks/useAuth.tsx,string literal,src/hooks/useAuth.tsx,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,useAuth must be used inside AuthProvider
src/hooks/useClockSkew.ts:15,source,src/hooks/useClockSkew.ts,string literal,src/hooks/useClockSkew.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,it won't let me log in
src/hooks/useDexcomConnection.ts:15,source,src/hooks/useDexcomConnection.ts,string literal,src/hooks/useDexcomConnection.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Edge Function returned a non-2xx status code
src/hooks/useDexcomConnection.ts:38,source,src/hooks/useDexcomConnection.ts,string literal,src/hooks/useDexcomConnection.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Something went wrong.
src/hooks/useDexcomConnection.ts:73,source,src/hooks/useDexcomConnection.ts,string literal,src/hooks/useDexcomConnection.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Could not start Dexcom connection — please contact support.
src/hooks/useDexcomConnection.ts:94,source,src/hooks/useDexcomConnection.ts,string literal,src/hooks/useDexcomConnection.ts,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Your latest readings are up to date.
supabase/functions/_shared/abusePolicy.ts:36,source,supabase/functions/_shared/abusePolicy.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"You've made several requests in a row. This is a short, temporary pause —"
supabase/functions/_shared/abusePolicy.ts:37,source,supabase/functions/_shared/abusePolicy.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"your request has not been refused. Please try again shortly, or email"
supabase/functions/_shared/abusePolicy.ts:39,source,supabase/functions/_shared/abusePolicy.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Too many requests in a short time. Please wait a moment and try again.
supabase/functions/_shared/billingCanonical.ts:103,source,supabase/functions/_shared/billingCanonical.ts,string literal,edge function: _shared,True,True,uncited_absolute,,REWRITE — OWNER APPROVAL,stays active pending exact replacement copy,Owner supplies exact replacement copy in the approval appendix; record stays active meanwhile.,,,"(no proven entitlement), never to"
supabase/functions/_shared/billingCanonical.ts:216,source,supabase/functions/_shared/billingCanonical.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,stripe_event_id already processed
supabase/functions/_shared/billingCanonical.ts:224,source,supabase/functions/_shared/billingCanonical.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,event timestamp unreadable
supabase/functions/_shared/billingCanonical.ts:226,source,supabase/functions/_shared/billingCanonical.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,first event for this object
supabase/functions/_shared/billingCanonical.ts:230,source,supabase/functions/_shared/billingCanonical.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,event timestamp unreadable
supabase/functions/_shared/billingCanonical.ts:236,source,supabase/functions/_shared/billingCanonical.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,event is older than the last applied event for this object
supabase/functions/_shared/billingCanonical.ts:243,source,supabase/functions/_shared/billingCanonical.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,event ties the last applied event
supabase/functions/_shared/billingCanonical.ts:246,source,supabase/functions/_shared/billingCanonical.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,newest event for this object
supabase/functions/_shared/billingCanonical.ts:346,source,supabase/functions/_shared/billingCanonical.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,no refunded amount on the charge
supabase/functions/_shared/billingCanonical.ts:357,source,supabase/functions/_shared/billingCanonical.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,charge amount unknown; owner review
supabase/functions/_shared/billingCanonical.ts:367,source,supabase/functions/_shared/billingCanonical.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,aggregate refund covers the charge
supabase/functions/_shared/billingCanonical.ts:376,source,supabase/functions/_shared/billingCanonical.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"partial refund; entitlement unchanged, owner review raised"
supabase/functions/_shared/billingCanonical.ts:456,source,supabase/functions/_shared/billingCanonical.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,dispute won; access restored only if it independently qualifies
supabase/functions/_shared/billingCanonical.ts:466,source,supabase/functions/_shared/billingCanonical.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,dispute lost; no automatic restore of the associated entitlement
supabase/functions/_shared/billingEvidence.ts:74,source,supabase/functions/_shared/billingEvidence.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,outstanding processor subscription id(s) recorded
supabase/functions/_shared/billingEvidence.ts:92,source,supabase/functions/_shared/billingEvidence.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,account email unavailable; order records could not be checked
supabase/functions/_shared/config.ts:78,source,supabase/functions/_shared/config.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,no Stripe credential configured
supabase/functions/_shared/config.ts:81,source,supabase/functions/_shared/config.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,unrecognised Stripe key class
supabase/functions/_shared/copy.ts:5,source,supabase/functions/_shared/copy.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Health questions are not available in this chat yet
supabase/functions/_shared/copy.ts:7,source,supabase/functions/_shared/copy.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"I can still help with the membership, price, login, and where to find things. For questions about your health, medications, symptoms, or results, contact a qualified healthcare professional. If you think this may be an emergency, contact emergency services now."
supabase/functions/_shared/copy.ts:8,source,supabase/functions/_shared/copy.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,Continue with membership questions
supabase/functions/_shared/copy.ts:13,source,supabase/functions/_shared/copy.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"I can't assess symptoms or emergencies. If you think this may be an emergency, contact emergency services now. Otherwise, contact a healthcare professional promptly."
supabase/functions/_shared/copy.ts:126,source,supabase/functions/_shared/copy.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,View membership and pricing
supabase/functions/_shared/copy.ts:137,source,supabase/functions/_shared/copy.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,You can review the membership and start here:
supabase/functions/_shared/copy.ts:143,source,supabase/functions/_shared/copy.ts,string literal,edge function: _shared,True,True,safe_no_change_required,,KEEP — APPROVED EDUCATION,stays active,"No change. Retain as approved, non-prescriptive education.",,,"Your first 14 days cost US$27. After that, membership is US$67 per month until canceled, and you can cancel at any time from Billing inside your account."
